"BehaviorSpace results (NetLogo 6.2.0)"
"thunderRidge2D.nlogo"
"experiment"
"08/29/2021 16:51:54:160 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","densidad","[step]","num-árboles"
"1352","28","1","294"
"1353","28","1","315"
"1354","28","1","311"
"1355","28","1","312"
"1356","28","1","284"
"1357","28","1","284"
"1358","28","1","259"
"1359","28","1","312"
"1360","28","1","255"
"1362","28","1","297"
"1361","28","1","278"
"1363","28","1","243"
"1364","28","1","293"
"1365","28","1","286"
"1366","28","1","319"
"1367","28","1","285"
"1368","28","1","302"
"1369","28","1","303"
"1370","28","1","287"
"1371","28","1","232"
"1372","28","1","288"
"1374","28","1","285"
"1375","28","1","260"
"1373","28","1","293"
"1376","28","1","311"
"1377","28","1","289"
"1378","28","1","283"
"1379","28","1","301"
"1380","28","1","282"
"1381","28","1","269"
"1382","28","1","299"
"1383","28","1","301"
"1384","28","1","235"
"1385","28","1","318"
"1386","28","1","299"
"1387","28","1","261"
"1388","28","1","307"
"1390","28","1","261"
"1389","28","1","316"
"1391","28","1","267"
"1392","28","1","221"
"1393","28","1","294"
"1394","28","1","281"
"1395","28","1","262"
"1396","28","1","299"
"1397","28","1","290"
"1398","28","1","319"
"1399","28","1","316"
"1400","28","1","308"
"1401","28","1","261"
"1402","28","1","306"
"1403","28","1","296"
"1404","28","1","288"
"1406","28","1","269"
"1407","28","1","292"
"1405","28","1","238"
"1408","28","1","301"
"1409","28","1","201"
"1410","28","1","261"
"1411","28","1","271"
"1412","28","1","222"
"1414","28","1","302"
"1413","28","1","303"
"1415","28","1","256"
"1416","28","1","297"
"1417","28","1","316"
"1418","28","1","311"
"1419","28","1","309"
"1420","28","1","275"
"1421","28","1","303"
"1422","28","1","292"
"1423","28","1","306"
"1424","28","1","279"
"1425","28","1","223"
"1426","28","1","304"
"1427","28","1","284"
"1428","28","1","313"
"1429","28","1","317"
"1430","28","1","308"
"1431","28","1","309"
"1432","28","1","296"
"1433","28","1","277"
"1434","28","1","274"
"1435","28","1","242"
"1436","28","1","280"
"1437","28","1","299"
"1438","28","1","254"
"1439","28","1","332"
"1440","28","1","287"
"1441","28","1","286"
"1442","28","1","272"
"1443","28","1","302"
"1444","28","1","280"
"1445","28","1","310"
"1446","28","1","273"
"1447","28","1","265"
"1448","28","1","292"
"1449","28","1","336"
"1450","28","1","301"
"1451","28","1","298"
"1452","28","1","309"
"1453","28","1","304"
"1454","28","1","290"
"1455","28","1","268"
"1456","28","1","284"
"1457","28","1","243"
"1458","28","1","270"
"1459","28","1","295"
"1460","28","1","309"
"1461","28","1","277"
"1462","28","1","267"
"1463","28","1","295"
"1464","28","1","319"
"1465","28","1","281"
"1466","28","1","255"
"1467","28","1","279"
"1468","28","1","297"
"1469","28","1","294"
"1470","28","1","287"
"1471","28","1","293"
"1472","28","1","322"
"1473","28","1","289"
"1474","28","1","286"
"1475","28","1","301"
"1476","28","1","285"
"1477","28","1","278"
"1478","28","1","292"
"1479","28","1","285"
"1480","28","1","298"
"1481","28","1","250"
"1482","28","1","266"
"1483","28","1","270"
"1484","28","1","217"
"1485","28","1","290"
"1486","28","1","322"
"1487","28","1","277"
"1488","28","1","279"
"1489","28","1","253"
"1490","28","1","268"
"1491","28","1","271"
"1492","28","1","294"
"1493","28","1","270"
"1494","28","1","258"
"1495","28","1","308"
"1496","28","1","301"
"1497","28","1","293"
"1498","28","1","306"
"1499","28","1","299"
"1500","28","1","292"
"1502","28","1","321"
"1503","28","1","302"
"1501","28","1","325"
"1504","28","1","294"
"1505","28","1","294"
"1506","28","1","278"
"1507","28","1","270"
"1508","28","1","268"
"1509","28","1","299"
"1511","28","1","225"
"1510","28","1","288"
"1512","28","1","279"
"1513","28","1","286"
"1514","28","1","312"
"1515","28","1","328"
"1516","28","1","308"
"1517","28","1","291"
"1518","28","1","304"
"1519","28","1","296"
"1520","28","1","302"
"1521","28","1","314"
"1522","28","1","289"
"1523","28","1","284"
"1524","28","1","262"
"1525","28","1","302"
"1527","28","1","291"
"1526","28","1","270"
"1528","28","1","296"
"1529","28","1","299"
"1530","28","1","275"
"1531","28","1","291"
"1532","28","1","304"
"1533","28","1","243"
"1535","28","1","276"
"1534","28","1","260"
"1536","28","1","291"
"1537","28","1","261"
"1538","28","1","301"
"1539","28","1","307"
"1540","28","1","301"
"1541","28","1","324"
"1542","28","1","262"
"1543","28","1","304"
"1544","28","1","242"
"1545","28","1","271"
"1546","28","1","296"
"1547","28","1","244"
"1548","28","1","305"
"1549","28","1","322"
"1551","28","1","290"
"1550","28","1","285"
"1552","28","1","296"
"1553","28","1","273"
"1554","28","1","295"
"1555","28","1","295"
"1556","28","1","292"
"1557","28","1","283"
"1558","28","1","306"
"1559","28","1","237"
"1560","28","1","284"
"1561","28","1","296"
"1562","28","1","243"
"1563","28","1","302"
"1564","28","1","294"
"1565","28","1","283"
"1566","28","1","307"
"1567","28","1","291"
"1568","28","1","272"
"1569","28","1","274"
"1570","28","1","282"
"1571","28","1","324"
"1572","28","1","310"
"1573","28","1","260"
"1574","28","1","293"
"1575","28","1","298"
"1576","28","1","274"
"1577","28","1","281"
"1578","28","1","268"
"1579","28","1","313"
"1580","28","1","220"
"1581","28","1","284"
"1583","28","1","273"
"1582","28","1","286"
"1584","28","1","270"
"1585","28","1","287"
"1586","28","1","300"
"1587","28","1","279"
"1588","28","1","279"
"1589","28","1","294"
"1590","28","1","311"
"1591","28","1","261"
"1592","28","1","296"
"1593","28","1","273"
"1594","28","1","288"
"1595","28","1","279"
"1596","28","1","302"
"1597","28","1","277"
"1598","28","1","277"
"1599","28","1","287"
"1601","28","1","273"
"1600","28","1","278"
"1602","28","1","288"
"1603","28","1","288"
"1604","28","1","289"
"1605","28","1","290"
"1607","28","1","299"
"1606","28","1","301"
"1608","28","1","277"
"1609","28","1","297"
"1610","28","1","286"
"1611","28","1","271"
"1612","28","1","325"
"1613","28","1","315"
"1615","28","1","300"
"1614","28","1","259"
"1616","28","1","229"
"1617","28","1","288"
"1618","28","1","274"
"1619","28","1","300"
"1620","28","1","288"
"1621","28","1","273"
"1622","28","1","284"
"1623","28","1","277"
"1624","28","1","281"
"1625","28","1","315"
"1626","28","1","313"
"1627","28","1","294"
"1628","28","1","304"
"1629","28","1","284"
"1630","28","1","291"
"1631","28","1","273"
"1632","28","1","280"
"1634","28","1","268"
"1633","28","1","282"
"1635","28","1","313"
"1636","28","1","286"
"1637","28","1","319"
"1638","28","1","300"
"1639","28","1","309"
"1640","28","1","290"
"1641","28","1","285"
"1642","28","1","267"
"1643","28","1","263"
"1644","28","1","299"
"1645","28","1","271"
"1646","28","1","267"
"1647","28","1","249"
"1648","28","1","295"
"1650","28","1","259"
"1649","28","1","231"
"1651","28","1","236"
"1652","28","1","272"
"1653","28","1","257"
"1654","28","1","301"
"1655","28","1","296"
"1656","28","1","318"
"1657","28","1","270"
"1658","28","1","261"
"1659","28","1","270"
"1660","28","1","317"
"1661","28","1","254"
"1662","28","1","290"
"1663","28","1","312"
"1664","28","1","296"
"1666","28","1","304"
"1667","28","1","263"
"1665","28","1","305"
"1668","28","1","288"
"1669","28","1","300"
"1670","28","1","285"
"1671","28","1","260"
"1672","28","1","297"
"1673","28","1","245"
"1674","28","1","310"
"1675","28","1","310"
"1676","28","1","296"
"1677","28","1","330"
"1679","28","1","282"
"1678","28","1","294"
"1680","28","1","273"
"1681","28","1","259"
"1682","28","1","294"
"1683","28","1","309"
"1684","28","1","284"
"1685","28","1","300"
"1686","28","1","317"
"1687","28","1","226"
"1688","28","1","275"
"1689","28","1","263"
"1690","28","1","296"
"1691","28","1","283"
"1692","28","1","294"
"1693","28","1","257"
"1695","28","1","269"
"1694","28","1","336"
"1696","28","1","279"
"1697","28","1","342"
"1698","28","1","281"
"1699","28","1","277"
"1700","28","1","290"
"1701","28","1","255"
"1702","28","1","254"
"1703","28","1","301"
"1704","28","1","299"
"1705","28","1","273"
"1706","28","1","294"
"1707","28","1","275"
"1708","28","1","270"
"1709","28","1","303"
"1710","28","1","298"
"1711","28","1","249"
"1712","28","1","311"
"1713","28","1","290"
"1714","28","1","255"
"1715","28","1","293"
"1716","28","1","291"
"1718","28","1","293"
"1719","28","1","315"
"1717","28","1","316"
"1720","28","1","308"
"1721","28","1","324"
"1722","28","1","286"
"1723","28","1","288"
"1724","28","1","297"
"1725","28","1","302"
"1726","28","1","267"
"1727","28","1","283"
"1728","28","1","284"
"1729","28","1","302"
"1730","28","1","272"
"1731","28","1","299"
"1732","28","1","291"
"1733","28","1","272"
"1734","28","1","314"
"1735","28","1","255"
"1736","28","1","282"
"1737","28","1","316"
"1738","28","1","288"
"1739","28","1","293"
"1740","28","1","305"
"1741","28","1","320"
"1743","28","1","290"
"1742","28","1","293"
"1744","28","1","288"
"1745","28","1","315"
"1746","28","1","268"
"1747","28","1","308"
"1748","28","1","281"
"1749","28","1","244"
"1750","28","1","321"
"1751","28","1","240"
"1752","28","1","296"
"1753","28","1","269"
"1754","28","1","289"
"1755","28","1","289"
"1756","28","1","294"
"1757","28","1","318"
"1758","28","1","298"
"1759","28","1","270"
"1760","28","1","290"
"1761","28","1","325"
"1762","28","1","319"
"1763","28","1","282"
"1764","28","1","318"
"1765","28","1","280"
"1766","28","1","270"
"1767","28","1","300"
"1768","28","1","268"
"1769","28","1","265"
"1770","28","1","286"
"1771","28","1","311"
"1772","28","1","263"
"1773","28","1","259"
"1774","28","1","284"
"1775","28","1","302"
"1776","28","1","319"
"1777","28","1","283"
"1778","28","1","234"
"1779","28","1","288"
"1780","28","1","312"
"1781","28","1","307"
"1782","28","1","325"
"1783","28","1","280"
"1784","28","1","242"
"1785","28","1","284"
"1786","28","1","266"
"1787","28","1","234"
"1788","28","1","250"
"1789","28","1","305"
"1790","28","1","267"
"1791","28","1","293"
"1792","28","1","312"
"1793","28","1","281"
"1794","28","1","282"
"1795","28","1","304"
"1796","28","1","276"
"1797","28","1","306"
"1798","28","1","212"
"1799","28","1","303"
"1800","28","1","266"
"1801","28","1","280"
"1802","28","1","251"
"1803","28","1","292"
"1804","28","1","248"
"1805","28","1","309"
"1806","28","1","297"
"1807","28","1","299"
"1808","28","1","316"
"1809","28","1","264"
"1810","28","1","296"
"1811","28","1","296"
"1812","28","1","289"
"1813","28","1","288"
"1814","28","1","288"
"1815","28","1","315"
"1816","28","1","254"
"1817","28","1","278"
"1818","28","1","271"
"1820","28","1","261"
"1819","28","1","299"
"1821","28","1","308"
"1822","28","1","301"
"1823","28","1","304"
"1824","28","1","285"
"1825","28","1","266"
"1826","28","1","297"
"1827","28","1","289"
"1828","28","1","277"
"1829","28","1","291"
"1830","28","1","254"
"1831","28","1","293"
"1832","28","1","234"
"1833","28","1","289"
"1834","28","1","306"
"1835","28","1","229"
"1836","28","1","307"
"1837","28","1","293"
"1838","28","1","249"
"1839","28","1","289"
"1840","28","1","256"
"1841","28","1","296"
"1842","28","1","296"
"1843","28","1","235"
"1844","28","1","278"
"1845","28","1","266"
"1846","28","1","296"
"1847","28","1","295"
"1848","28","1","306"
"1849","28","1","292"
"1850","28","1","190"
"1851","28","1","305"
"1852","28","1","271"
"1853","28","1","300"
"1854","28","1","289"
"1855","28","1","302"
"1856","28","1","276"
"1857","28","1","296"
"1858","28","1","293"
"1859","28","1","316"
"1860","28","1","294"
"1861","28","1","253"
"1862","28","1","290"
"1863","28","1","324"
"1864","28","1","261"
"1865","28","1","257"
"1866","28","1","292"
"1867","28","1","294"
"1868","28","1","283"
"1870","28","1","306"
"1869","28","1","298"
"1871","28","1","242"
"1872","28","1","276"
"1873","28","1","307"
"1874","28","1","249"
"1875","28","1","278"
"1876","28","1","298"
"1877","28","1","308"
"1878","28","1","295"
"1879","28","1","311"
"1880","28","1","287"
"1881","28","1","282"
"1882","28","1","267"
"1883","28","1","266"
"1884","28","1","307"
"1886","28","1","298"
"1885","28","1","295"
"1887","28","1","310"
"1888","28","1","299"
"1889","28","1","273"
"1890","28","1","318"
"1891","28","1","288"
"1892","28","1","287"
"1893","28","1","300"
"1894","28","1","299"
"1895","28","1","240"
"1896","28","1","302"
"1897","28","1","296"
"1898","28","1","258"
"1899","28","1","279"
"1900","28","1","267"
"1901","28","1","275"
"1902","28","1","310"
"1903","28","1","295"
"1904","28","1","301"
"1905","28","1","320"
"1906","28","1","293"
"1907","28","1","293"
"1908","28","1","304"
"1909","28","1","299"
"1910","28","1","226"
"1911","28","1","301"
"1912","28","1","247"
"1913","28","1","280"
"1914","28","1","295"
"1915","28","1","260"
"1916","28","1","298"
"1917","28","1","307"
"1918","28","1","281"
"1919","28","1","249"
"1920","28","1","268"
"1921","28","1","279"
"1922","28","1","308"
"1923","28","1","305"
"1924","28","1","302"
"1926","28","1","296"
"1925","28","1","330"
"1927","28","1","246"
"1928","28","1","309"
"1929","28","1","298"
"1930","28","1","282"
"1931","28","1","262"
"1932","28","1","289"
"1933","28","1","277"
"1934","28","1","309"
"1935","28","1","304"
"1936","28","1","293"
"1937","28","1","276"
"1938","28","1","316"
"1939","28","1","270"
"1940","28","1","295"
"1941","28","1","301"
"1942","28","1","299"
"1943","28","1","280"
"1944","28","1","295"
"1945","28","1","290"
"1946","28","1","293"
"1947","28","1","298"
"1948","28","1","292"
"1949","28","1","314"
"1950","28","1","281"
"1951","28","1","260"
"1952","28","1","286"
"1953","28","1","306"
"1954","28","1","323"
"1955","28","1","290"
"1956","28","1","275"
"1957","28","1","286"
"1958","28","1","269"
"1959","28","1","270"
"1960","28","1","232"
"1961","28","1","270"
"1962","28","1","278"
"1963","28","1","292"
"1964","28","1","292"
"1965","28","1","198"
"1966","28","1","256"
"1967","28","1","307"
"1968","28","1","287"
"1969","28","1","265"
"1970","28","1","299"
"1971","28","1","264"
"1972","28","1","251"
"1973","28","1","299"
"1974","28","1","219"
"1975","28","1","308"
"1976","28","1","301"
"1977","28","1","304"
"1978","28","1","294"
"1979","28","1","272"
"1980","28","1","283"
"1981","28","1","292"
"1982","28","1","281"
"1983","28","1","293"
"1984","28","1","326"
"1985","28","1","297"
"1986","28","1","307"
"1987","28","1","286"
"1988","28","1","292"
"1989","28","1","273"
"1990","28","1","314"
"1991","28","1","273"
"1992","28","1","316"
"1993","28","1","306"
"1994","28","1","279"
"1995","28","1","315"
"1996","28","1","272"
"1997","28","1","277"
"1998","28","1","308"
"1999","28","1","327"
"2000","28","1","286"
"2001","30","1","310"
"2002","30","1","273"
"2003","30","1","313"
"2004","30","1","319"
"2005","30","1","264"
"2006","30","1","303"
"2007","30","1","327"
"2008","30","1","318"
"2009","30","1","321"
"2010","30","1","308"
"2011","30","1","323"
"2012","30","1","299"
"2013","30","1","292"
"2014","30","1","264"
"2015","30","1","306"
"2016","30","1","341"
"2017","30","1","211"
"2018","30","1","335"
"2019","30","1","266"
"2020","30","1","316"
"2021","30","1","334"
"2022","30","1","324"
"2023","30","1","290"
"2024","30","1","319"
"2025","30","1","335"
"2026","30","1","321"
"2027","30","1","309"
"2028","30","1","290"
"2029","30","1","308"
"2030","30","1","273"
"2031","30","1","302"
"2032","30","1","233"
"2033","30","1","316"
"2034","30","1","311"
"2035","30","1","314"
"2036","30","1","302"
"2037","30","1","298"
"2038","30","1","238"
"2039","30","1","293"
"2040","30","1","302"
"2041","30","1","306"
"2042","30","1","284"
"2043","30","1","306"
"2044","30","1","318"
"2045","30","1","319"
"2046","30","1","269"
"2047","30","1","288"
"2048","30","1","326"
"2049","30","1","265"
"2050","30","1","292"
"2051","30","1","223"
"2052","30","1","336"
"2053","30","1","301"
"2054","30","1","308"
"2055","30","1","330"
"2056","30","1","228"
"2057","30","1","328"
"2058","30","1","310"
"2059","30","1","272"
"2060","30","1","342"
"2061","30","1","274"
"2062","30","1","299"
"2063","30","1","312"
"2064","30","1","283"
"2065","30","1","317"
"2066","30","1","202"
"2067","30","1","321"
"2068","30","1","292"
"2070","30","1","331"
"2069","30","1","313"
"2071","30","1","291"
"2072","30","1","324"
"2073","30","1","340"
"2074","30","1","291"
"2075","30","1","316"
"2076","30","1","331"
"2078","30","1","315"
"2077","30","1","278"
"2079","30","1","314"
"2080","30","1","274"
"2081","30","1","308"
"2082","30","1","296"
"2083","30","1","319"
"2084","30","1","296"
"2085","30","1","322"
"2086","30","1","318"
"2087","30","1","290"
"2088","30","1","279"
"2089","30","1","301"
"2090","30","1","296"
"2091","30","1","307"
"2092","30","1","317"
"2093","30","1","331"
"2094","30","1","307"
"2095","30","1","321"
"2096","30","1","300"
"2097","30","1","297"
"2098","30","1","279"
"2099","30","1","236"
"2100","30","1","318"
"2101","30","1","310"
"2102","30","1","300"
"2103","30","1","315"
"2104","30","1","323"
"2105","30","1","293"
"2106","30","1","274"
"2107","30","1","278"
"2108","30","1","274"
"2109","30","1","336"
"2110","30","1","310"
"2111","30","1","307"
"2112","30","1","310"
"2113","30","1","248"
"2114","30","1","271"
"2115","30","1","281"
"2116","30","1","243"
"2117","30","1","245"
"2118","30","1","252"
"2119","30","1","279"
"2120","30","1","298"
"2121","30","1","263"
"2122","30","1","297"
"2123","30","1","239"
"2124","30","1","314"
"2125","30","1","291"
"2126","30","1","337"
"2127","30","1","299"
"2128","30","1","303"
"2129","30","1","317"
"2130","30","1","294"
"2131","30","1","328"
"2132","30","1","284"
"2133","30","1","309"
"2134","30","1","311"
"2135","30","1","292"
"2136","30","1","306"
"2137","30","1","319"
"2138","30","1","289"
"2139","30","1","284"
"2140","30","1","290"
"2141","30","1","261"
"2142","30","1","316"
"2143","30","1","324"
"2144","30","1","322"
"2145","30","1","296"
"2146","30","1","273"
"2147","30","1","273"
"2148","30","1","345"
"2149","30","1","304"
"2150","30","1","367"
"2151","30","1","274"
"2152","30","1","225"
"2153","30","1","269"
"2154","30","1","313"
"2155","30","1","216"
"2156","30","1","341"
"2157","30","1","336"
"2158","30","1","159"
"2159","30","1","317"
"2160","30","1","261"
"2161","30","1","337"
"2162","30","1","360"
"2163","30","1","352"
"2164","30","1","297"
"2165","30","1","336"
"2166","30","1","336"
"2167","30","1","278"
"2168","30","1","309"
"2169","30","1","327"
"2170","30","1","314"
"2171","30","1","284"
"2172","30","1","278"
"2173","30","1","334"
"2174","30","1","296"
"2175","30","1","291"
"2176","30","1","303"
"2177","30","1","277"
"2178","30","1","351"
"2179","30","1","301"
"2180","30","1","290"
"2181","30","1","314"
"2182","30","1","312"
"2183","30","1","268"
"2184","30","1","296"
"2185","30","1","313"
"2186","30","1","322"
"2187","30","1","307"
"2188","30","1","247"
"2189","30","1","292"
"2190","30","1","268"
"2191","30","1","329"
"2192","30","1","295"
"2193","30","1","301"
"2194","30","1","325"
"2195","30","1","323"
"2196","30","1","297"
"2197","30","1","292"
"2198","30","1","322"
"2199","30","1","330"
"2200","30","1","322"
"2201","30","1","262"
"2202","30","1","300"
"2203","30","1","327"
"2204","30","1","305"
"2205","30","1","285"
"2206","30","1","279"
"2207","30","1","316"
"2208","30","1","311"
"2209","30","1","343"
"2210","30","1","239"
"2211","30","1","289"
"2212","30","1","317"
"2213","30","1","304"
"2214","30","1","300"
"2215","30","1","312"
"2216","30","1","292"
"2217","30","1","329"
"2218","30","1","310"
"2219","30","1","297"
"2220","30","1","337"
"2221","30","1","339"
"2222","30","1","321"
"2223","30","1","298"
"2224","30","1","224"
"2225","30","1","304"
"2226","30","1","292"
"2227","30","1","307"
"2228","30","1","309"
"2229","30","1","311"
"2230","30","1","314"
"2231","30","1","285"
"2232","30","1","319"
"2233","30","1","302"
"2234","30","1","299"
"2235","30","1","329"
"2236","30","1","205"
"2237","30","1","259"
"2238","30","1","338"
"2239","30","1","327"
"2240","30","1","303"
"2241","30","1","290"
"2242","30","1","342"
"2243","30","1","240"
"2244","30","1","314"
"2245","30","1","274"
"2246","30","1","251"
"2247","30","1","241"
"2248","30","1","239"
"2249","30","1","320"
"2250","30","1","362"
"2251","30","1","317"
"2252","30","1","323"
"2253","30","1","324"
"2254","30","1","247"
"2255","30","1","328"
"2256","30","1","314"
"2257","30","1","252"
"2258","30","1","316"
"2259","30","1","226"
"2260","30","1","306"
"2261","30","1","220"
"2262","30","1","347"
"2263","30","1","322"
"2264","30","1","339"
"2265","30","1","321"
"2266","30","1","241"
"2267","30","1","307"
"2268","30","1","290"
"2269","30","1","255"
"2270","30","1","326"
"2271","30","1","267"
"2272","30","1","334"
"2273","30","1","283"
"2274","30","1","232"
"2275","30","1","269"
"2276","30","1","306"
"2277","30","1","265"
"2278","30","1","304"
"2279","30","1","321"
"2280","30","1","287"
"2281","30","1","307"
"2282","30","1","298"
"2283","30","1","316"
"2284","30","1","307"
"2285","30","1","343"
"2286","30","1","290"
"2287","30","1","301"
"2288","30","1","310"
"2289","30","1","304"
"2290","30","1","327"
"2291","30","1","317"
"2292","30","1","323"
"2293","30","1","316"
"2294","30","1","291"
"2295","30","1","242"
"2296","30","1","205"
"2297","30","1","311"
"2298","30","1","298"
"2299","30","1","312"
"2300","30","1","308"
"2301","30","1","280"
"2302","30","1","306"
"2303","30","1","294"
"2304","30","1","308"
"2305","30","1","266"
"2306","30","1","291"
"2307","30","1","263"
"2308","30","1","299"
"2309","30","1","281"
"2310","30","1","304"
"2311","30","1","251"
"2312","30","1","315"
"2313","30","1","308"
"2314","30","1","280"
"2315","30","1","312"
"2316","30","1","298"
"2317","30","1","313"
"2318","30","1","329"
"2319","30","1","306"
"2320","30","1","298"
"2321","30","1","307"
"2322","30","1","243"
"2323","30","1","303"
"2324","30","1","311"
"2325","30","1","333"
"2326","30","1","309"
"2327","30","1","268"
"2328","30","1","319"
"2329","30","1","259"
"2330","30","1","326"
"2331","30","1","312"
"2333","30","1","279"
"2332","30","1","226"
"2334","30","1","344"
"2335","30","1","302"
"2336","30","1","289"
"2337","30","1","331"
"2338","30","1","299"
"2339","30","1","266"
"2340","30","1","295"
"2341","30","1","325"
"2342","30","1","202"
"2343","30","1","295"
"2344","30","1","277"
"2345","30","1","305"
"2346","30","1","318"
"2347","30","1","321"
"2348","30","1","334"
"2349","30","1","360"
"2350","30","1","248"
"2351","30","1","299"
"2352","30","1","303"
"2353","30","1","287"
"2354","30","1","277"
"2355","30","1","339"
"2356","30","1","313"
"2357","30","1","324"
"2358","30","1","291"
"2359","30","1","312"
"2360","30","1","283"
"2361","30","1","341"
"2362","30","1","336"
"2363","30","1","287"
"2365","30","1","278"
"2364","30","1","314"
"2366","30","1","317"
"2367","30","1","265"
"2368","30","1","330"
"2369","30","1","212"
"2370","30","1","323"
"2371","30","1","287"
"2373","30","1","287"
"2372","30","1","343"
"2374","30","1","305"
"2375","30","1","292"
"2376","30","1","267"
"2377","30","1","211"
"2378","30","1","267"
"2379","30","1","307"
"2380","30","1","291"
"2381","30","1","290"
"2382","30","1","316"
"2383","30","1","262"
"2384","30","1","280"
"2385","30","1","264"
"2386","30","1","237"
"2387","30","1","314"
"2388","30","1","304"
"2389","30","1","254"
"2390","30","1","280"
"2391","30","1","371"
"2392","30","1","312"
"2393","30","1","302"
"2394","30","1","273"
"2395","30","1","334"
"2396","30","1","326"
"2397","30","1","326"
"2398","30","1","259"
"2399","30","1","178"
"2400","30","1","267"
"2401","30","1","294"
"2402","30","1","346"
"2403","30","1","350"
"2404","30","1","276"
"2405","30","1","138"
"2406","30","1","272"
"2407","30","1","332"
"2408","30","1","308"
"2409","30","1","317"
"2410","30","1","270"
"2411","30","1","302"
"2412","30","1","285"
"2413","30","1","264"
"2414","30","1","316"
"2415","30","1","316"
"2416","30","1","322"
"2417","30","1","334"
"2418","30","1","274"
"2419","30","1","334"
"2420","30","1","332"
"2421","30","1","305"
"2422","30","1","301"
"2423","30","1","307"
"2424","30","1","331"
"2425","30","1","311"
"2426","30","1","238"
"2427","30","1","309"
"2428","30","1","293"
"2429","30","1","306"
"2430","30","1","270"
"2431","30","1","323"
"2432","30","1","328"
"2433","30","1","270"
"2434","30","1","324"
"2435","30","1","289"
"2436","30","1","322"
"2437","30","1","328"
"2438","30","1","317"
"2439","30","1","329"
"2440","30","1","300"
"2441","30","1","287"
"2442","30","1","339"
"2443","30","1","240"
"2444","30","1","258"
"2445","30","1","267"
"2446","30","1","324"
"2447","30","1","320"
"2448","30","1","263"
"2449","30","1","286"
"2450","30","1","300"
"2451","30","1","252"
"2452","30","1","301"
"2453","30","1","277"
"2454","30","1","310"
"2455","30","1","317"
"2456","30","1","311"
"2457","30","1","305"
"2458","30","1","234"
"2459","30","1","311"
"2460","30","1","315"
"2461","30","1","318"
"2462","30","1","317"
"2463","30","1","303"
"2464","30","1","229"
"2465","30","1","296"
"2466","30","1","332"
"2467","30","1","265"
"2468","30","1","287"
"2469","30","1","312"
"2470","30","1","281"
"2471","30","1","305"
"2472","30","1","321"
"2473","30","1","311"
"2474","30","1","339"
"2475","30","1","270"
"2476","30","1","337"
"2477","30","1","284"
"2478","30","1","298"
"2479","30","1","303"
"2480","30","1","307"
"2481","30","1","300"
"2482","30","1","324"
"2483","30","1","317"
"2484","30","1","308"
"2485","30","1","283"
"2486","30","1","308"
"2487","30","1","307"
"2488","30","1","269"
"2489","30","1","315"
"2490","30","1","294"
"2491","30","1","314"
"2492","30","1","270"
"2493","30","1","298"
"2494","30","1","322"
"2495","30","1","320"
"2496","30","1","303"
"2497","30","1","314"
"2498","30","1","317"
"2499","30","1","296"
"2501","30","1","303"
"2500","30","1","314"
"2502","30","1","299"
"2503","30","1","285"
"2504","30","1","298"
"2505","30","1","318"
"2506","30","1","293"
"2507","30","1","299"
"2509","30","1","307"
"2508","30","1","328"
"2510","30","1","356"
"2511","30","1","286"
"2512","30","1","260"
"2513","30","1","350"
"2514","30","1","302"
"2515","30","1","301"
"2517","30","1","316"
"2516","30","1","325"
"2518","30","1","336"
"2519","30","1","279"
"2520","30","1","299"
"2521","30","1","258"
"2522","30","1","317"
"2523","30","1","331"
"2525","30","1","261"
"2524","30","1","282"
"2526","30","1","321"
"2527","30","1","261"
"2528","30","1","295"
"2529","30","1","264"
"2530","30","1","332"
"2531","30","1","275"
"2532","30","1","305"
"2533","30","1","313"
"2534","30","1","305"
"2535","30","1","319"
"2536","30","1","309"
"2537","30","1","305"
"2538","30","1","317"
"2539","30","1","247"
"2540","30","1","293"
"2541","30","1","298"
"2542","30","1","294"
"2543","30","1","293"
"2544","30","1","313"
"2545","30","1","197"
"2546","30","1","331"
"2547","30","1","286"
"2548","30","1","289"
"2549","30","1","288"
"2550","30","1","326"
"2551","30","1","278"
"2552","30","1","319"
"2553","30","1","330"
"2554","30","1","288"
"2555","30","1","337"
"2556","30","1","309"
"2557","30","1","305"
"2558","30","1","322"
"2559","30","1","314"
"2560","30","1","313"
"2561","30","1","313"
"2562","30","1","299"
"2563","30","1","303"
"2564","30","1","318"
"2565","30","1","306"
"2566","30","1","274"
"2567","30","1","266"
"2568","30","1","313"
"2569","30","1","304"
"2570","30","1","309"
"2571","30","1","329"
"2572","30","1","322"
"2573","30","1","314"
"2574","30","1","339"
"2575","30","1","283"
"2576","30","1","304"
"2577","30","1","314"
"2578","30","1","292"
"2579","30","1","276"
"2580","30","1","338"
"2581","30","1","292"
"2582","30","1","286"
"2583","30","1","325"
"2584","30","1","310"
"2585","30","1","333"
"2586","30","1","337"
"2587","30","1","300"
"2588","30","1","325"
"2589","30","1","306"
"2590","30","1","271"
"2591","30","1","258"
"2592","30","1","328"
"2593","30","1","297"
"2594","30","1","304"
"2595","30","1","314"
"2596","30","1","298"
"2597","30","1","303"
"2598","30","1","277"
"2599","30","1","316"
"2600","30","1","271"
"2601","30","1","180"
"2602","30","1","284"
"2603","30","1","343"
"2604","30","1","328"
"2605","30","1","342"
"2606","30","1","318"
"2607","30","1","338"
"2608","30","1","332"
"2609","30","1","274"
"2610","30","1","293"
"2611","30","1","313"
"2612","30","1","299"
