"BehaviorSpace results (NetLogo 6.2.0)"
"Hongos-Dos-Deslizadores.nlogo"
"tiempo-espera-ángulo vs Tiempo"
"09/28/2021 10:43:29:100 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tiempo-espera","ángulo-local","[step]","ticks"
"857","2","78","5307","5307"
"860","2","78","3235","3235"
"858","2","78","5365","5365"
"859","2","78","7803","7803"
"863","2","80","6020","6020"
"861","2","80","5059","5059"
"864","2","80","3879","3879"
"855","2","78","12703","12703"
"856","2","78","7949","7949"
"865","2","80","4830","4830"
"868","2","80","4259","4259"
"867","2","80","3626","3626"
"866","2","80","3884","3884"
"871","2","82","3854","3854"
"869","2","80","3682","3682"
"870","2","80","4768","4768"
"862","2","80","6650","6650"
"872","2","82","6162","6162"
"874","2","82","4371","4371"
"878","2","82","5849","5849"
"876","2","82","4740","4740"
"873","2","82","5616","5616"
"875","2","82","6421","6421"
"879","2","82","5778","5778"
"877","2","82","5450","5450"
"880","2","82","4344","4344"
"882","2","84","4139","4139"
"881","2","84","5107","5107"
"884","2","84","4280","4280"
"886","2","84","3686","3686"
"885","2","84","5388","5388"
"883","2","84","6015","6015"
"888","2","84","6149","6149"
"892","2","86","6509","6509"
"895","2","86","3597","3597"
"887","2","84","8603","8603"
"894","2","86","7872","7872"
"893","2","86","5889","5889"
"889","2","84","6209","6209"
"891","2","86","7114","7114"
"890","2","84","9323","9323"
"900","2","86","4138","4138"
"898","2","86","5284","5284"
"902","2","88","5384","5384"
"897","2","86","7701","7701"
"896","2","86","6532","6532"
"899","2","86","5154","5154"
"903","2","88","6359","6359"
"906","2","88","3902","3902"
"905","2","88","4352","4352"
"904","2","88","6260","6260"
"907","2","88","4240","4240"
"901","2","88","8114","8114"
"908","2","88","3794","3794"
"909","2","88","5076","5076"
"910","2","88","4860","4860"
"914","2","90","5071","5071"
"911","2","90","4913","4913"
"912","2","90","4470","4470"
"916","2","90","4016","4016"
"915","2","90","6061","6061"
"917","2","90","4867","4867"
"919","2","90","4697","4697"
"921","4","0","4288","4288"
"923","4","0","6037","6037"
"920","2","90","5418","5418"
"913","2","90","8577","8577"
"918","2","90","5408","5408"
"926","4","0","4783","4783"
"922","4","0","6848","6848"
"927","4","0","5162","5162"
"924","4","0","6004","6004"
"929","4","0","6207","6207"
"932","4","2","4537","4537"
"931","4","2","4596","4596"
"928","4","0","6974","6974"
"933","4","2","4791","4791"
"925","4","0","8235","8235"
"930","4","0","6702","6702"
"935","4","2","4687","4687"
"934","4","2","4617","4617"
"940","4","2","3991","3991"
"941","4","4","3691","3691"
"936","4","2","5693","5693"
"937","4","2","4347","4347"
"939","4","2","5792","5792"
"938","4","2","6423","6423"
"943","4","4","7034","7034"
