"BehaviorSpace results (NetLogo 6.2.0)"
"HelechosCon Infección.nlogo"
"experiment"
"09/02/2021 12:48:46:846 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"7664","80","1","5"
"7658","80","1","5"
"7665","80","1","10"
"7663","80","1","2"
"7666","80","1","13"
"7660","80","1","3"
"7668","80","1","7"
"7673","80","1","17"
"7671","80","1","3"
"7669","80","1","11"
"7667","80","2","18"
"7670","80","1","2"
"7672","80","1","1"
"7674","80","1","7"
"7679","80","1","19"
"7675","80","1","2"
"7677","80","1","8"
"7678","80","1","5"
"7683","80","1","11"
"7676","80","2","21"
"7680","80","1","3"
"7687","80","1","11"
"7682","80","1","3"
"7685","80","1","4"
"7684","80","1","4"
"7681","80","1","1"
"7691","80","1","17"
"7689","80","1","14"
"7686","80","1","5"
"7694","80","1","9"
"7693","80","1","6"
"7692","80","1","3"
"7699","80","1","13"
"7688","80","2","40"
"7698","80","1","13"
"7690","80","1","2"
"7703","80","1","15"
"7701","80","1","9"
"7700","80","1","5"
"7696","80","1","2"
"7695","80","2","17"
"7697","80","1","1"
"7707","80","1","14"
"7709","80","1","22"
"7705","80","1","5"
"7706","80","1","5"
"7704","80","2","20"
"7714","80","1","23"
"7702","80","2","7"
"7711","80","1","2"
"7717","80","1","9"
"7710","80","1","3"
"7713","80","1","5"
"7708","80","1","1"
"7716","80","1","11"
"7712","80","1","1"
"7724","80","1","20"
"7721","80","1","9"
"7719","80","1","11"
"7715","80","1","3"
"7722","80","1","2"
"7725","80","1","4"
"7718","80","1","3"
"7726","80","1","9"
"7723","80","1","2"
"7728","80","1","9"
"7720","80","1","3"
"7730","80","1","14"
"7731","80","1","14"
"7733","80","1","3"
"7727","80","2","14"
"7737","80","1","7"
"7735","80","1","7"
"7738","80","1","12"
"7732","80","1","2"
"7729","80","2","7"
"7734","80","2","21"
"7736","80","1","5"
"7742","80","1","15"
"7744","80","1","10"
"7748","80","1","24"
"7743","80","1","3"
"7740","80","1","3"
"7745","80","1","2"
"7739","80","2","34"
"7741","80","2","17"
"7746","80","1","3"
"7753","80","1","4"
"7749","80","1","1"
"7752","80","1","5"
"7747","80","2","18"
"7758","80","1","20"
"7756","80","1","11"
"7750","80","1","2"
"7751","80","1","1"
"7754","80","1","4"
"7757","80","1","4"
"7759","80","1","1"
"7755","80","2","13"
"7763","80","1","6"
"7765","80","1","3"
"7764","80","1","11"
"7768","80","1","20"
"7762","80","1","6"
"7771","80","1","17"
"7760","80","2","36"
"7761","80","2","17"
"7766","80","1","3"
"7770","80","1","7"
"7769","80","1","8"
"7772","80","1","6"
"7767","80","1","5"
"7774","80","1","7"
"7777","80","1","14"
"7775","80","1","2"
"7776","80","1","3"
"7773","80","1","2"
"7781","80","1","6"
"7779","80","1","2"
"7782","80","1","7"
"7778","80","1","3"
"7780","80","1","3"
"7787","80","1","20"
"7788","80","1","6"
"7792","80","1","10"
"7783","80","1","4"
"7785","80","1","15"
"7784","80","1","2"
"7790","80","1","8"
"7786","80","2","10"
"7795","80","1","7"
"7797","80","1","16"
"7793","80","1","6"
"7796","80","1","4"
"7789","80","2","32"
"7798","80","1","11"
"7791","80","2","20"
"7794","80","1","1"
"7804","80","1","13"
"7805","80","1","27"
"7799","80","1","8"
"7808","80","1","9"
"7800","80","1","4"
"7809","80","1","25"
"7807","80","1","9"
"7810","80","1","31"
"7806","80","1","3"
"7801","80","2","22"
"7803","80","1","2"
"7802","80","2","10"
"7811","80","1","13"
"7812","80","1","7"
"7815","80","1","14"
"7816","80","1","15"
"7819","80","1","8"
"7818","80","1","7"
"7813","80","1","7"
"7817","80","1","3"
"7825","80","1","6"
"7823","80","1","13"
"7814","80","1","2"
"7821","80","1","2"
"7827","80","1","14"
"7822","80","1","2"
"7820","80","2","14"
"7833","80","1","19"
"7829","80","1","4"
"7826","80","1","1"
"7824","80","2","14"
"7830","80","1","10"
"7834","80","1","10"
"7828","80","1","1"
"7832","80","1","5"
"7837","80","1","10"
"7831","80","1","3"
"7840","80","1","4"
"7835","80","1","7"
"7841","80","1","7"
"7839","80","1","6"
"7836","80","1","1"
"7847","80","1","17"
"7846","80","1","15"
"7838","80","2","14"
"7842","80","1","1"
"7843","80","1","2"
"7848","80","1","11"
"7844","80","2","24"
"7851","80","1","9"
"7850","80","1","9"
"7845","80","2","6"
"7849","80","1","2"
"7852","80","1","3"
"7853","80","1","3"
"7854","80","1","6"
"7857","80","1","3"
"7859","80","1","7"
"7858","80","1","8"
"7863","80","1","25"
"7856","80","1","8"
"7855","80","2","24"
"7865","80","1","16"
"7866","80","1","8"
"7862","80","1","3"
"7864","80","1","7"
"7868","80","1","14"
"7871","80","1","16"
"7861","80","2","21"
"7860","80","2","24"
"7876","80","1","4"
"7873","80","1","16"
"7875","80","1","1"
"7867","80","2","16"
"7870","80","1","7"
"7869","80","1","7"
"7878","80","1","11"
"7877","80","1","5"
"7872","80","1","1"
"7883","80","1","8"
"7886","80","1","9"
"7874","80","2","18"
"7884","80","1","7"
"7879","80","2","51"
"7888","80","1","17"
"7881","80","1","5"
"7880","80","1","3"
"7891","80","1","7"
"7887","80","1","10"
"7882","80","1","2"
"7893","80","1","17"
"7885","80","1","5"
"7895","80","1","26"
"7889","80","1","5"
"7892","80","1","2"
"7898","80","1","5"
"7896","80","1","3"
"7890","80","1","2"
"7897","80","1","3"
"7899","80","1","8"
"7900","80","1","2"
"7905","80","1","13"
"7894","80","1","2"
"7901","80","1","1"
"7906","80","1","7"
"7902","80","1","4"
"7903","80","1","5"
"7907","80","1","5"
"7908","80","1","4"
"7904","80","1","1"
"7911","80","1","8"
"7916","80","1","14"
"7910","80","1","7"
"7913","80","1","8"
"7909","80","1","5"
"7915","80","1","7"
"7917","80","1","4"
"7923","80","1","17"
"7919","80","1","6"
"7924","80","1","15"
"7912","80","2","7"
"7914","80","1","3"
"7918","80","1","1"
"7927","80","1","17"
"7928","80","1","4"
"7921","80","1","1"
"7922","80","2","26"
"7929","80","1","11"
"7920","80","1","1"
"7926","80","1","2"
"7925","80","2","11"
"7931","80","1","4"
"7934","80","1","2"
"7932","80","1","3"
"7935","80","1","3"
"7930","80","1","5"
"7933","80","1","4"
"7936","80","1","6"
"7938","80","1","5"
"7942","80","1","15"
"7940","80","1","5"
"7937","80","1","5"
"7939","80","1","10"
"7941","80","1","3"
"7943","80","1","3"
"7950","80","1","19"
"7945","80","1","3"
"7944","80","1","1"
"7953","80","1","5"
"7947","80","1","4"
"7946","80","1","3"
"7948","80","1","1"
"7949","80","1","3"
"7956","80","1","7"
"7955","80","1","6"
"7954","80","1","2"
"7957","80","1","8"
"7951","80","2","13"
"7962","80","1","2"
"7952","80","2","16"
"7965","80","1","22"
"7959","80","1","5"
"7961","80","1","11"
"7958","80","1","2"
"7968","80","1","9"
"7963","80","1","3"
"7964","80","1","13"
"7967","80","1","7"
"7960","80","1","6"
"7973","80","1","10"
"7972","80","1","17"
"7975","80","1","9"
"7969","80","1","1"
"7976","80","1","5"
"7966","80","2","20"
"7979","80","1","12"
"7970","80","2","28"
"7974","80","1","1"
"7977","80","1","5"
"7971","80","2","16"
"7983","80","1","12"
"7980","80","1","4"
"7985","80","1","7"
"7987","80","1","19"
"7984","80","1","9"
"7989","80","1","24"
"7982","80","1","3"
"7978","80","1","2"
"7981","80","2","19"
"7988","80","1","1"
"7993","80","1","5"
"7986","80","2","16"
"7991","80","1","2"
"7992","80","1","1"
"7990","80","1","2"
"7996","80","1","11"
"7998","80","1","16"
"7994","80","1","2"
"8001","90","1","1"
"7999","80","1","4"
"7995","80","2","20"
"8004","90","1","13"
"7997","80","1","2"
"8002","90","1","4"
"8003","90","1","18"
"8006","90","1","19"
"8000","80","2","8"
"8008","90","1","3"
"8005","90","1","1"
"8010","90","1","2"
"8012","90","1","4"
"8007","90","1","1"
"8013","90","1","6"
"8014","90","1","11"
"8011","90","1","1"
"8009","90","2","50"
"8021","90","1","10"
"8017","90","1","1"
"8016","90","1","9"
"8015","90","1","3"
"8020","90","1","6"
"8018","90","1","2"
"8019","90","1","1"
"8022","90","1","1"
"8029","90","1","19"
"8027","90","1","15"
"8024","90","1","2"
"8025","90","1","10"
"8033","90","1","27"
"8023","90","1","2"
"8028","90","1","5"
"8026","90","1","1"
"8036","90","1","10"
"8032","90","1","5"
"8030","90","1","3"
"8031","90","1","1"
"8035","90","1","3"
"8040","90","1","6"
"8037","90","1","3"
"8034","90","2","18"
"8039","90","1","16"
"8038","90","1","1"
"8041","90","1","3"
"8042","90","1","9"
"8047","90","1","13"
"8045","90","1","12"
"8043","90","1","3"
"8044","90","1","2"
"8048","90","1","6"
"8049","90","1","7"
"8046","90","1","2"
"8057","90","1","33"
"8056","90","1","18"
"8054","90","1","12"
"8051","90","1","3"
"8050","90","1","1"
"8053","90","2","18"
"8061","90","1","9"
"8052","90","2","24"
"8055","90","2","14"
"8058","90","1","1"
"8060","90","2","21"
"8063","90","1","13"
"8059","90","2","30"
"8067","90","1","13"
"8062","90","1","1"
"8064","90","1","4"
"8070","90","1","14"
"8071","90","1","10"
"8065","90","2","29"
"8066","90","2","15"
"8072","90","1","5"
"8074","90","1","13"
"8073","90","1","2"
"8079","90","1","10"
"8068","90","2","10"
"8076","90","1","7"
"8069","90","2","36"
"8075","90","1","3"
"8077","90","1","9"
"8080","90","1","10"
"8085","90","1","7"
"8083","90","1","13"
"8078","90","1","2"
"8082","90","1","4"
"8090","90","1","19"
"8084","90","1","13"
"8081","90","1","4"
"8089","90","1","5"
"8093","90","1","11"
"8088","90","1","11"
"8087","90","1","3"
"8086","90","1","1"
"8095","90","1","7"
"8094","90","1","5"
"8091","90","1","7"
"8097","90","1","14"
"8101","90","1","17"
"8092","90","1","7"
"8096","90","1","11"
"8099","90","1","10"
"8107","90","1","5"
"8102","90","1","7"
"8098","90","1","6"
"8108","90","1","13"
"8103","90","1","3"
"8105","90","1","2"
"8100","90","1","1"
"8104","90","2","24"
"8115","90","1","20"
"8112","90","1","8"
"8109","90","1","7"
"8113","90","1","11"
"8106","90","2","22"
"8118","90","1","16"
"8117","90","1","18"
"8119","90","1","22"
"8121","90","1","29"
"8110","90","1","1"
"8120","90","1","26"
"8114","90","1","2"
"8123","90","1","20"
"8124","90","1","10"
"8111","90","1","1"
"8116","90","1","5"
"8127","90","1","18"
"8128","90","1","11"
"8125","90","1","10"
"8129","90","1","7"
"8131","90","1","12"
"8126","90","1","4"
"8122","90","1","2"
"8134","90","1","4"
"8130","90","2","25"
"8132","90","1","1"
"8133","90","1","4"
"8140","90","1","10"
"8136","90","1","1"
"8139","90","1","10"
"8137","90","1","6"
"8141","90","1","15"
"8135","90","2","17"
"8144","90","1","19"
"8147","90","1","18"
"8145","90","1","13"
"8138","90","2","25"
"8142","90","1","5"
"8146","90","1","3"
"8152","90","1","32"
"8143","90","1","2"
"8153","90","1","5"
"8150","90","1","7"
"8148","90","1","2"
"8154","90","1","13"
"8155","90","1","7"
"8149","90","1","1"
"8159","90","1","2"
"8157","90","1","15"
"8151","90","2","12"
"8156","90","1","1"
"8160","90","1","3"
"8161","90","1","9"
"8164","90","1","18"
"8158","90","1","1"
"8166","90","1","9"
"8168","90","1","7"
"8162","90","1","1"
"8169","90","1","6"
"8167","90","1","6"
"8163","90","2","31"
"8165","90","1","3"
"8171","90","1","8"
"8176","90","1","20"
"8173","90","1","8"
"8175","90","1","10"
"8179","90","1","23"
"8170","90","1","1"
"8177","90","1","9"
"8172","90","1","2"
"8174","90","1","2"
"8178","90","1","6"
"8185","90","1","18"
"8180","90","1","5"
"8184","90","1","6"
"8187","90","1","11"
"8181","90","1","1"
"8183","90","1","1"
"8182","90","1","1"
"8192","90","1","16"
"8190","90","1","1"
"8188","90","1","5"
"8186","90","2","9"
"8191","90","1","1"
"8198","90","1","19"
"8189","90","1","2"
"8194","90","1","11"
"8197","90","1","9"
"8201","90","1","11"
"8195","90","1","7"
"8199","90","1","19"
"8193","90","1","4"
"8202","90","1","6"
"8205","90","1","13"
"8200","90","1","6"
"8204","90","1","4"
"8206","90","1","16"
"8196","90","2","27"
"8210","90","1","9"
"8209","90","1","19"
"8207","90","1","8"
"8203","90","1","1"
"8213","90","1","13"
"8208","90","1","3"
"8215","90","1","14"
"8219","90","1","20"
"8211","90","1","1"
"8212","90","2","22"
"8214","90","1","1"
"8217","90","1","5"
"8218","90","1","1"
"8216","90","1","1"
"8225","90","1","10"
"8223","90","1","10"
"8226","90","1","22"
"8220","90","2","10"
"8221","90","1","1"
"8222","90","1","2"
"8224","90","1","1"
"8229","90","1","15"
"8227","90","1","3"
"8230","90","1","9"
"8231","90","1","6"
"8237","90","1","20"
"8234","90","1","10"
"8228","90","2","11"
"8240","90","1","10"
"8232","90","1","3"
"8238","90","1","24"
"8233","90","1","1"
"8236","90","1","7"
"8244","90","1","28"
"8246","90","1","20"
"8241","90","1","8"
"8235","90","1","4"
"8239","90","1","6"
"8247","90","1","14"
"8249","90","1","28"
"8253","90","1","33"
"8250","90","1","20"
"8252","90","1","4"
"8245","90","1","4"
"8242","90","1","3"
"8255","90","1","9"
"8243","90","1","1"
"8251","90","1","10"
"8258","90","1","6"
"8259","90","1","20"
"8260","90","1","28"
"8248","90","1","1"
"8265","90","1","19"
"8254","90","2","20"
"8264","90","1","12"
"8257","90","1","2"
"8256","90","2","14"
"8267","90","1","9"
"8263","90","1","1"
"8262","90","2","20"
"8261","90","2","20"
"8269","90","1","7"
"8275","90","1","12"
"8266","90","1","1"
"8270","90","1","5"
"8272","90","1","6"
"8268","90","1","2"
"8273","90","1","2"
"8271","90","2","13"
"8279","90","1","25"
"8282","90","1","33"
"8277","90","1","7"
"8278","90","1","6"
"8284","90","1","8"
"8274","90","2","8"
"8276","90","1","3"
"8280","90","1","1"
"8287","90","1","5"
"8283","90","1","7"
"8286","90","1","6"
"8292","90","1","14"
"8281","90","2","30"
"8288","90","1","2"
"8285","90","2","12"
"8290","90","1","5"
"8293","90","1","21"
"8289","90","2","31"
"8294","90","1","4"
"8296","90","1","7"
"8295","90","1","1"
"8291","90","2","18"
"8303","90","1","8"
"8302","90","1","10"
"8299","90","1","6"
"8304","90","1","11"
"8297","90","1","3"
"8301","90","1","6"
"8308","90","1","8"
"8298","90","1","1"
"8300","90","2","19"
"8306","90","1","3"
"8312","90","1","14"
"8305","90","1","2"
"8315","90","1","14"
"8316","90","1","42"
"8307","90","1","1"
"8310","90","1","3"
"8311","90","1","3"
"8317","90","1","18"
"8322","90","1","11"
"8309","90","1","3"
"8318","90","1","9"
"8313","90","2","28"
"8321","90","1","8"
"8323","90","1","10"
"8314","90","1","3"
"8320","90","1","2"
"8325","90","1","4"
"8324","90","1","8"
"8329","90","1","27"
"8319","90","1","2"
"8330","90","1","14"
"8328","90","1","3"
"8333","90","1","14"
"8335","90","1","12"
"8332","90","1","2"
"8326","90","1","3"
"8339","90","1","22"
"8331","90","1","1"
"8327","90","1","1"
"8341","90","1","19"
"8338","90","1","7"
"8336","90","1","1"
"8345","90","1","12"
"8344","90","1","22"
"8334","90","1","1"
"8337","90","1","5"
"8343","90","1","6"
"8347","90","1","4"
"8348","90","1","5"
"8340","90","2","21"
"8342","90","1","2"
"8355","90","1","13"
"8350","90","1","7"
"8346","90","1","4"
"8353","90","1","3"
"8358","90","1","10"
"8351","90","1","4"
"8352","90","1","5"
"8360","90","1","17"
"8354","90","1","4"
"8356","90","1","6"
"8349","90","2","17"
"8362","90","1","14"
"8364","90","1","9"
"8357","90","1","4"
"8361","90","1","11"
"8365","90","1","11"
"8366","90","1","11"
"8359","90","1","4"
"8370","90","1","13"
"8368","90","1","5"
"8363","90","1","5"
"8371","90","1","16"
"8372","90","1","8"
"8375","90","1","16"
"8369","90","1","10"
"8376","90","1","9"
"8379","90","1","18"
"8374","90","1","5"
"8380","90","1","10"
"8373","90","1","3"
"8367","90","2","49"
"8382","90","1","12"
"8377","90","1","5"
"8386","90","1","18"
"8385","90","1","12"
"8389","90","1","27"
"8378","90","2","14"
"8388","90","1","14"
"8387","90","1","9"
"8384","90","1","4"
"8383","90","1","1"
"8381","90","1","1"
"8393","90","1","17"
"8395","90","1","34"
"8391","90","1","4"
"8399","90","1","19"
"8392","90","1","8"
"8400","90","1","11"
"8396","90","1","5"
"8390","90","2","37"
"8394","90","1","6"
"8401","90","1","2"
"8398","90","1","6"
"8397","90","1","1"
"8406","90","1","10"
"8404","90","1","5"
"8409","90","1","16"
"8402","90","1","4"
"8403","90","1","2"
"8408","90","1","8"
"8410","90","1","8"
"8405","90","1","1"
"8407","90","1","6"
"8411","90","1","6"
"8414","90","1","15"
"8418","90","1","5"
"8419","90","1","13"
"8412","90","1","1"
"8415","90","1","14"
"8413","90","1","2"
"8424","90","1","6"
"8422","90","1","5"
"8416","90","1","3"
"8417","90","2","18"
"8420","90","1","5"
"8425","90","1","3"
"8423","90","1","2"
"8421","90","1","2"
"8430","90","1","19"
"8428","90","1","4"
"8426","90","1","4"
"8433","90","1","6"
"8434","90","1","3"
"8431","90","1","13"
"8429","90","1","3"
"8427","90","1","1"
"8438","90","1","12"
"8437","90","1","7"
"8432","90","1","3"
"8441","90","1","8"
"8436","90","1","1"
"8440","90","1","5"
"8439","90","1","7"
"8435","90","2","15"
"8447","90","1","23"
"8446","90","1","4"
"8445","90","1","6"
"8449","90","1","19"
"8448","90","1","11"
"8443","90","1","4"
"8442","90","2","14"
"8444","90","2","33"
"8456","90","1","14"
"8450","90","1","9"
"8452","90","1","12"
"8458","90","1","14"
"8453","90","1","11"
"8460","90","1","17"
"8451","90","1","9"
"8464","90","1","11"
"8455","90","1","3"
"8457","90","1","7"
"8454","90","1","1"
"8461","90","1","13"
"8466","90","1","12"
"8467","90","1","14"
"8459","90","1","4"
"8471","90","1","14"
"8463","90","1","4"
"8462","90","1","1"
"8470","90","1","5"
"8472","90","1","17"
"8468","90","1","3"
"8469","90","1","6"
"8476","90","1","16"
"8465","90","2","52"
"8481","90","1","24"
"8474","90","1","2"
"8473","90","1","4"
"8480","90","1","7"
"8479","90","1","6"
"8483","90","1","22"
"8475","90","1","6"
"8486","90","1","21"
"8487","90","1","16"
"8477","90","1","2"
"8478","90","1","3"
"8482","90","1","7"
"8492","90","1","21"
"8491","90","1","24"
"8489","90","1","13"
"8490","90","1","10"
"8485","90","1","7"
"8484","90","1","2"
"8493","90","1","9"
"8496","90","1","6"
"8497","90","1","11"
"8488","90","2","42"
"8494","90","1","1"
"8500","90","1","16"
"8504","90","1","23"
"8501","90","1","6"
"8495","90","1","4"
"8502","90","1","5"
"8498","90","1","2"
"8499","90","1","1"
"8508","90","1","13"
"8509","90","1","14"
"8507","90","1","5"
"8506","90","1","10"
"8503","90","1","3"
"8505","90","1","1"
"8510","90","1","2"
"8512","90","1","8"
"8515","90","1","4"
"8511","90","2","18"
"8519","90","1","11"
"8513","90","1","3"
"8514","90","1","1"
"8521","90","1","23"
"8516","90","1","1"
"8523","90","1","10"
"8524","90","1","17"
"8525","90","1","24"
"8520","90","1","7"
"8527","90","1","20"
"8526","90","1","23"
"8517","90","2","11"
"8518","90","1","4"
"8529","90","1","14"
"8522","90","1","7"
"8531","90","1","2"
"8533","90","1","5"
"8535","90","1","1"
"8536","90","1","8"
"8532","90","1","5"
"8541","90","1","12"
"8528","90","2","25"
"8530","90","2","35"
"8537","90","1","2"
"8538","90","1","15"
"8534","90","1","1"
"8539","90","1","11"
"8548","90","1","13"
"8546","90","1","8"
"8543","90","1","4"
"8547","90","1","2"
"8549","90","1","11"
"8540","90","2","20"
"8542","90","1","3"
"8545","90","1","4"
"8544","90","2","17"
"8556","90","1","25"
"8550","90","1","4"
"8551","90","1","12"
"8557","90","1","18"
"8553","90","1","4"
"8552","90","1","1"
"8560","90","1","7"
"8554","90","1","2"
"8559","90","1","10"
"8561","90","1","9"
"8555","90","2","20"
"8558","90","1","2"
"8564","90","1","18"
"8566","90","1","8"
"8562","90","1","1"
"8572","90","1","15"
"8570","90","1","6"
"8565","90","1","6"
"8563","90","1","1"
"8571","90","1","9"
"8575","90","1","19"
"8568","90","1","1"
"8567","90","1","1"
"8578","90","1","22"
"8574","90","1","9"
"8569","90","1","2"
"8581","90","1","15"
"8573","90","1","1"
"8583","90","1","4"
"8585","90","1","5"
"8577","90","1","1"
"8580","90","1","5"
"8576","90","2","18"
"8586","90","1","11"
"8579","90","2","27"
"8589","90","1","19"
"8591","90","1","24"
"8584","90","1","3"
"8582","90","2","8"
"8587","90","1","8"
"8588","90","1","5"
"8592","90","1","4"
"8593","90","1","17"
"8596","90","1","16"
"8594","90","1","9"
"8597","90","1","7"
"8590","90","1","5"
"8599","90","1","30"
"8598","90","1","9"
"8595","90","1","1"
"8602","90","1","11"
"8608","90","1","15"
"8603","90","1","8"
"8609","90","1","12"
"8607","90","1","4"
"8606","90","1","3"
"8610","90","1","17"
"8601","90","1","4"
"8604","90","1","8"
"8611","90","1","7"
"8614","90","1","9"
"8600","90","1","4"
"8613","90","1","4"
"8612","90","1","6"
"8618","90","1","20"
"8605","90","1","2"
"8622","90","1","12"
"8617","90","1","1"
"8616","90","1","3"
"8615","90","2","12"
"8620","90","1","5"
"8619","90","1","4"
"8621","90","1","2"
"8626","90","1","17"
"8623","90","1","3"
"8625","90","1","6"
"8630","90","1","14"
"8632","90","1","16"
"8628","90","1","2"
"8624","90","1","3"
"8635","90","1","11"
"8627","90","1","7"
"8637","90","1","12"
"8634","90","1","15"
"8629","90","1","3"
"8631","90","1","6"
"8643","90","1","26"
"8638","90","1","19"
"8633","90","1","10"
"8639","90","1","15"
"8647","90","1","25"
"8646","90","1","15"
"8642","90","1","5"
"8636","90","1","3"
"8640","90","1","9"
"8641","90","1","5"
"8644","90","1","6"
"8645","90","1","5"
"8648","90","1","10"
"8653","90","1","2"
"8650","90","1","1"
"8649","90","2","27"
"8657","90","1","19"
"8652","90","2","12"
"8658","90","1","25"
"8651","90","2","13"
"8654","90","1","2"
"8659","90","1","17"
"8663","90","1","12"
"8655","90","1","3"
"8656","90","1","2"
"8662","90","1","7"
"8664","90","1","5"
"8661","90","1","2"
"8667","90","1","15"
"8666","90","1","1"
"8669","90","1","7"
"8672","90","1","4"
"8660","90","2","27"
"8675","90","1","19"
"8676","90","1","9"
"8668","90","1","3"
"8665","90","1","3"
"8671","90","1","9"
"8678","90","1","27"
"8670","90","1","1"
"8673","90","1","3"
"8677","90","1","3"
"8683","90","1","13"
"8674","90","1","2"
"8679","90","1","3"
"8681","90","1","1"
"8684","90","1","13"
"8682","90","1","2"
"8680","90","1","1"
"8685","90","1","5"
"8689","90","1","16"
"8687","90","1","5"
"8686","90","1","5"
"8688","90","1","2"
"8691","90","1","6"
"8693","90","1","6"
"8690","90","1","2"
"8695","90","1","4"
"8692","90","1","2"
"8701","90","1","13"
"8697","90","1","10"
"8700","90","1","6"
"8694","90","2","12"
"8696","90","1","4"
"8705","90","1","28"
"8704","90","1","16"
"8708","90","1","17"
"8699","90","1","1"
"8698","90","2","40"
"8702","90","1","1"
"8711","90","1","9"
"8706","90","1","2"
"8707","90","1","6"
"8703","90","1","1"
"8715","90","1","30"
"8717","90","1","25"
"8710","90","1","4"
"8719","90","1","23"
"8714","90","1","14"
"8709","90","2","16"
"8712","90","1","3"
"8716","90","1","8"
"8718","90","1","4"
"8721","90","1","14"
"8720","90","1","13"
"8724","90","1","11"
"8713","90","1","2"
"8722","90","1","5"
"8723","90","1","6"
"8730","90","1","8"
"8728","90","1","12"
"8732","90","1","14"
"8725","90","1","1"
"8731","90","1","1"
"8729","90","1","2"
"8727","90","2","18"
"8726","90","2","20"
"8733","90","1","9"
"8740","90","1","18"
"8735","90","1","3"
"8737","90","1","10"
"8736","90","1","10"
"8739","90","1","9"
"8741","90","1","6"
"8738","90","1","2"
"8734","90","2","19"
"8745","90","1","3"
"8746","90","1","4"
"8742","90","1","5"
"8744","90","1","1"
"8749","90","1","21"
"8747","90","1","14"
"8752","90","1","3"
"8751","90","1","6"
"8743","90","2","13"
"8748","90","1","12"
"8753","90","1","9"
"8755","90","1","11"
"8750","90","1","1"
"8760","90","1","24"
"8757","90","1","9"
"8762","90","1","12"
"8759","90","1","10"
"8765","90","1","12"
"8766","90","1","11"
"8758","90","1","12"
"8768","90","1","10"
"8754","90","1","1"
"8763","90","1","11"
"8770","90","1","20"
"8756","90","1","1"
"8769","90","1","8"
"8772","90","1","19"
"8773","90","1","26"
"8761","90","1","3"
"8764","90","1","1"
"8767","90","2","26"
"8775","90","1","7"
"8771","90","1","1"
"8776","90","1","3"
"8778","90","1","1"
"8777","90","2","28"
"8774","90","2","22"
"8780","90","1","4"
"8782","90","1","7"
"8781","90","1","10"
"8779","90","1","5"
"8785","90","1","18"
"8784","90","1","6"
"8786","90","1","3"
"8788","90","1","15"
"8790","90","1","6"
"8783","90","2","19"
"8793","90","1","22"
"8787","90","1","1"
"8789","90","1","6"
"8791","90","1","8"
"8799","90","1","22"
"8798","90","1","15"
"8796","90","1","21"
"8792","90","1","6"
"8795","90","1","4"
"8794","90","1","2"
"8803","90","1","15"
"8804","90","1","19"
"8800","90","1","6"
"8797","90","1","2"
"8807","90","1","18"
"8806","90","1","4"
"8810","90","1","14"
"8802","90","1","4"
"8801","90","2","34"
"8808","90","1","10"
"8811","90","1","17"
"8812","90","1","14"
"8805","90","1","1"
"8813","90","1","6"
"8819","90","1","20"
"8820","90","1","13"
"8815","90","1","1"
"8823","90","1","20"
"8817","90","1","5"
"8809","90","1","1"
"8814","90","2","14"
"8816","90","1","5"
"8821","90","1","7"
"8818","90","1","4"
"8824","90","1","9"
"8826","90","1","5"
"8827","90","1","1"
"8822","90","1","1"
"8825","90","1","1"
"8829","90","1","3"
"8832","90","1","10"
"8837","90","1","10"
"8830","90","1","5"
"8828","90","2","23"
"8831","90","1","10"
"8838","90","1","20"
"8834","90","1","2"
"8833","90","1","1"
"8835","90","1","4"
"8843","90","1","9"
"8836","90","2","24"
"8840","90","1","9"
"8839","90","1","1"
"8842","90","1","5"
"8848","90","1","19"
"8851","90","1","10"
"8841","90","2","18"
"8847","90","1","4"
"8850","90","1","8"
"8854","90","1","23"
"8844","90","2","23"
"8845","90","1","3"
"8846","90","1","1"
"8856","90","1","16"
"8855","90","1","2"
"8849","90","1","4"
"8859","90","1","17"
"8861","90","1","3"
"8853","90","1","3"
"8852","90","1","1"
"8864","90","1","22"
"8863","90","1","15"
"8866","90","1","34"
"8862","90","1","15"
"8857","90","2","11"
"8858","90","1","3"
"8865","90","1","10"
"8860","90","2","20"
"8874","90","1","25"
"8870","90","1","6"
"8873","90","1","14"
"8872","90","1","5"
"8871","90","1","4"
"8867","90","1","1"
"8868","90","1","2"
"8869","90","1","5"
"8877","90","1","15"
"8879","90","1","6"
"8875","90","1","6"
"8878","90","1","3"
"8880","90","1","4"
"8883","90","1","11"
"8876","90","2","12"
"8881","90","1","1"
"8882","90","1","1"
"8886","90","1","4"
"8885","90","1","1"
"8889","90","1","6"
"8884","90","1","1"
"8887","90","1","6"
"8892","90","1","13"
"8895","90","1","20"
"8888","90","2","25"
"8897","90","1","4"
"8896","90","1","14"
"8890","90","1","2"
"8891","90","1","3"
"8894","90","1","7"
"8902","90","1","27"
"8899","90","1","20"
"8901","90","1","5"
"8900","90","1","1"
"8904","90","1","12"
"8893","90","2","19"
"8909","90","1","17"
"8903","90","1","7"
"8910","90","1","22"
"8907","90","1","6"
"8898","90","2","23"
"8905","90","1","3"
"8912","90","1","20"
"8906","90","1","3"
"8908","90","1","12"
"8913","90","1","4"
"8915","90","1","8"
"8920","90","1","12"
"8921","90","1","10"
"8914","90","1","6"
"8917","90","1","7"
"8918","90","1","5"
"8911","90","1","1"
"8916","90","1","2"
"8922","90","1","11"
"8927","90","1","26"
"8924","90","1","11"
