"BehaviorSpace results (NetLogo 6.2.0)"
"Traffic Basic.nlogo"
"experiment"
"02/05/2021 10:19:37:535 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of  turtles"
"6879","0.0055","20","0.02","1000","1"
"6880","0.0055","20","0.02","1000","1"
"6873","0.0055","20","0.02","1000","1"
"6881","0.0055","20","0.02","1000","1"
"6882","0.0055","20","0.02","1000","1"
"6883","0.0055","20","0.02","1000","1"
"6884","0.0055","20","0.02","1000","1"
"6885","0.0055","20","0.02","1000","1"
"6887","0.0055","20","0.02","1000","1"
"6886","0.0055","20","0.02","1000","1"
"6888","0.0055","20","0.02","1000","1"
"6889","0.0055","20","0.02","1000","1"
"6890","0.0055","20","0.02","1000","1"
"6891","0.0055","20","0.02","1000","1"
"6893","0.0055","20","0.02","1000","1"
"6892","0.0055","20","0.02","1000","1"
"6894","0.0055","20","0.02","1000","1"
"6896","0.0055","20","0.02","1000","1"
"6895","0.0055","20","0.02","1000","1"
"6897","0.0055","20","0.02","1000","1"
"6899","0.0055","20","0.02","1000","1"
"6900","0.0055","20","0.02","1000","1"
"6901","0.0055","20","0.023","1000","1"
"6898","0.0055","20","0.02","1000","1"
"6902","0.0055","20","0.023","1000","1"
"6905","0.0055","20","0.023","1000","0.8770303813845521"
"6903","0.0055","20","0.023","1000","1"
"6906","0.0055","20","0.023","1000","1"
"6904","0.0055","20","0.023","1000","0.31862683155870153"
"6907","0.0055","20","0.023","1000","0.296602574428512"
"6908","0.0055","20","0.023","1000","0.8676277361105168"
"6909","0.0055","20","0.023","1000","0.6471349642870201"
"6910","0.0055","20","0.023","1000","0.31410324373744825"
"6911","0.0055","20","0.023","1000","0.3114956019283163"
"6912","0.0055","20","0.023","1000","0.6218759897668062"
"6913","0.0055","20","0.023","1000","0.30351893587156387"
"6914","0.0055","20","0.023","1000","0.9973749999999999"
"6915","0.0055","20","0.023","1000","0.8650635351718019"
"6916","0.0055","20","0.023","1000","1"
"6918","0.0055","20","0.023","1000","0.726321217651995"
"6917","0.0055","20","0.023","1000","0.6207013809320003"
"6919","0.0055","20","0.023","1000","0.2945951760425282"
"6920","0.0055","20","0.023","1000","0.7220470491872437"
"6921","0.0055","20","0.023","1000","0.841874180652199"
"6923","0.0055","20","0.023","1000","0.2979957020101144"
"6922","0.0055","20","0.023","1000","1"
"6924","0.0055","20","0.023","1000","0.5855213844519679"
"6925","0.0055","20","0.023","1000","0.7041183593618935"
"6926","0.0055","20","0.023","1000","1"
"6927","0.0055","20","0.023","1000","0.9870828634789316"
"6928","0.0055","20","0.023","1000","0.8406186961399792"
"6929","0.0055","20","0.023","1000","0.9069249388115663"
"6930","0.0055","20","0.023","1000","0.7742462254241105"
"6932","0.0055","20","0.023","1000","0.3009823743785454"
"6931","0.0055","20","0.023","1000","0.8445980377594934"
"6933","0.0055","20","0.023","1000","0.6046908919821047"
"6934","0.0055","20","0.023","1000","1"
"6935","0.0055","20","0.023","1000","0.4852025167303635"
"6936","0.0055","20","0.023","1000","0.7895015659261705"
"6937","0.0055","20","0.023","1000","0.32423373586290827"
"6938","0.0055","20","0.023","1000","0.4712500673797721"
"6939","0.0055","20","0.023","1000","0.30435087898461755"
"6941","0.0055","20","0.023","1000","1"
"6940","0.0055","20","0.023","1000","0.9981694887889809"
"6942","0.0055","20","0.023","1000","0.3887930909305972"
"6943","0.0055","20","0.023","1000","1"
"6944","0.0055","20","0.023","1000","0.3071655673764531"
"6945","0.0055","20","0.023","1000","0.31533980564759745"
"6946","0.0055","20","0.023","1000","0.6725977276544108"
"6947","0.0055","20","0.023","1000","0.32296822451120727"
"6948","0.0055","20","0.023","1000","1"
"6950","0.0055","20","0.023","1000","1"
"6951","0.0055","20","0.023","1000","0.2998021549833467"
"6949","0.0055","20","0.023","1000","0.7571554252100138"
"6952","0.0055","20","0.023","1000","0.8032870942572006"
"6953","0.0055","20","0.023","1000","0.318605603533222"
"6954","0.0055","20","0.023","1000","1"
"6955","0.0055","20","0.023","1000","0.32374747577849494"
"6956","0.0055","20","0.023","1000","0.31469556478622424"
"6957","0.0055","20","0.023","1000","0.3241896415136931"
"6958","0.0055","20","0.023","1000","1"
"6959","0.0055","20","0.023","1000","0.789884913370457"
"6960","0.0055","20","0.023","1000","0.8022012651604534"
"6961","0.0055","20","0.023","1000","0.8835917547878538"
"6962","0.0055","20","0.023","1000","0.9243109801848138"
"6963","0.0055","20","0.023","1000","0.8734397708591901"
"6964","0.0055","20","0.023","1000","0.9423293476936282"
"6965","0.0055","20","0.023","1000","0.9805498294572713"
"6966","0.0055","20","0.023","1000","1"
"6968","0.0055","20","0.023","1000","0.30438892295120296"
"6967","0.0055","20","0.023","1000","0.8519727057749286"
"6969","0.0055","20","0.023","1000","1"
"6971","0.0055","20","0.023","1000","0.793230326828764"
"6970","0.0055","20","0.023","1000","0.3234982402413434"
"6973","0.0055","20","0.023","1000","0.5896950268027085"
"6972","0.0055","20","0.023","1000","0.8092101719607732"
"6974","0.0055","20","0.023","1000","0.3176630768599258"
"6975","0.0055","20","0.023","1000","0.954230676179393"
"6977","0.0055","20","0.023","1000","0.3238635398125746"
"6976","0.0055","20","0.023","1000","0.31234784821751294"
"6978","0.0055","20","0.023","1000","0.3506861127662503"
"6979","0.0055","20","0.023","1000","0.8428179183227211"
"6980","0.0055","20","0.023","1000","0.9999500000000001"
"6981","0.0055","20","0.023","1000","0.9818478242083813"
"6982","0.0055","20","0.023","1000","0.8841610233730087"
"6983","0.0055","20","0.023","1000","1"
"6984","0.0055","20","0.023","1000","0.8354846612338456"
"6985","0.0055","20","0.023","1000","0.31682923877844626"
"6986","0.0055","20","0.023","1000","0.5528893347257432"
"6987","0.0055","20","0.023","1000","1"
"6988","0.0055","20","0.023","1000","0.30025784321811255"
"6989","0.0055","20","0.023","1000","0.32538008618932807"
"6990","0.0055","20","0.023","1000","0.8665741292047523"
"6991","0.0055","20","0.023","1000","0.9002878921636395"
"6992","0.0055","20","0.023","1000","1"
"6994","0.0055","20","0.023","1000","0.2911313980107857"
"6995","0.0055","20","0.023","1000","1"
"6993","0.0055","20","0.023","1000","0.9186496268388218"
"6996","0.0055","20","0.023","1000","0.30681464612490333"
"6997","0.0055","20","0.023","1000","0.8796041978426062"
"6998","0.0055","20","0.023","1000","0.3292508294798882"
"6999","0.0055","20","0.023","1000","0.78866936211664"
"7000","0.0055","20","0.023","1000","0.6087058905480964"
"7001","0.0055","20","0.026","1000","0.2655973447162458"
"7002","0.0055","20","0.026","1000","0.29104231295003397"
"7006","0.0055","20","0.026","1000","0.28729595872642216"
"7004","0.0055","20","0.026","1000","0.28044545994421644"
"7005","0.0055","20","0.026","1000","0.2934855264634163"
"7007","0.0055","20","0.026","1000","0.2571453134097368"
"7003","0.0055","20","0.026","1000","0.27600281613166083"
"7008","0.0055","20","0.026","1000","0.2814034509128975"
"7010","0.0055","20","0.026","1000","0.2846921383601103"
"7009","0.0055","20","0.026","1000","0.28124536449703663"
"7011","0.0055","20","0.026","1000","0.29100984154934567"
"7013","0.0055","20","0.026","1000","0.2743724402554848"
"7012","0.0055","20","0.026","1000","0.2852940286522037"
"7015","0.0055","20","0.026","1000","0.26553511607121505"
"7014","0.0055","20","0.026","1000","0.3007452431852841"
"7016","0.0055","20","0.026","1000","0.49702466093016195"
"7018","0.0055","20","0.026","1000","0.539004343383421"
"7017","0.0055","20","0.026","1000","0.2874281655116432"
"7019","0.0055","20","0.026","1000","0.26556274015839876"
"7020","0.0055","20","0.026","1000","0.2815076261987565"
"7021","0.0055","20","0.026","1000","0.2727250000000028"
"7022","0.0055","20","0.026","1000","0.27566481029036244"
"7023","0.0055","20","0.026","1000","0.30060235864289037"
"7024","0.0055","20","0.026","1000","0.274071133056833"
"7025","0.0055","20","0.026","1000","0.2821841270792408"
"7026","0.0055","20","0.026","1000","0.2980312709672162"
"7027","0.0055","20","0.026","1000","0.27235880453374567"
"7028","0.0055","20","0.026","1000","0.283984306141757"
"7029","0.0055","20","0.026","1000","0.2938377356496187"
"7031","0.0055","20","0.026","1000","0.28313455596909703"
"7030","0.0055","20","0.026","1000","0.28005039352077293"
"7032","0.0055","20","0.026","1000","0.2895341791144696"
"7033","0.0055","20","0.026","1000","0.29792372246204635"
"7035","0.0055","20","0.026","1000","0.2727316784440851"
"7034","0.0055","20","0.026","1000","0.2937045961109516"
"7036","0.0055","20","0.026","1000","0.2894297853637907"
"7037","0.0055","20","0.026","1000","0.28069261604136975"
"7038","0.0055","20","0.026","1000","0.27817752104211724"
"7040","0.0055","20","0.026","1000","0.27546570570704443"
"7039","0.0055","20","0.026","1000","0.274654280458723"
"7042","0.0055","20","0.026","1000","0.27209666954012174"
"7043","0.0055","20","0.026","1000","0.29223959447127984"
"7041","0.0055","20","0.026","1000","0.2914922727511261"
"7044","0.0055","20","0.026","1000","0.26773896443025497"
"7045","0.0055","20","0.026","1000","0.28836462799746937"
"7046","0.0055","20","0.026","1000","0.2942373285284309"
"7047","0.0055","20","0.026","1000","0.27740372236820293"
"7048","0.0055","20","0.026","1000","0.28782449428591406"
"7049","0.0055","20","0.026","1000","0.2764629677367671"
"7050","0.0055","20","0.026","1000","0.2683305791226344"
"7052","0.0055","20","0.026","1000","0.2837017081685004"
"7051","0.0055","20","0.026","1000","0.29108431326859613"
"7053","0.0055","20","0.026","1000","0.27891507600491355"
"7054","0.0055","20","0.026","1000","0.2756333180347903"
"7055","0.0055","20","0.026","1000","0.277091131265541"
"7057","0.0055","20","0.026","1000","0.2911918125552795"
"7056","0.0055","20","0.026","1000","0.2849633347231914"
"7058","0.0055","20","0.026","1000","0.28640116107027636"
"7059","0.0055","20","0.026","1000","0.27517540460847306"
"7060","0.0055","20","0.026","1000","0.320044821645741"
"7061","0.0055","20","0.026","1000","0.2896672500510137"
"7062","0.0055","20","0.026","1000","0.27242394547655535"
"7063","0.0055","20","0.026","1000","0.2737971767432616"
"7064","0.0055","20","0.026","1000","1"
"7067","0.0055","20","0.026","1000","0.3012544602534954"
"7066","0.0055","20","0.026","1000","0.2907539397869054"
"7065","0.0055","20","0.026","1000","0.28255778315260527"
"7068","0.0055","20","0.026","1000","0.30401849768342437"
"7069","0.0055","20","0.026","1000","0.28601407869278384"
"7071","0.0055","20","0.026","1000","0.276436358241796"
"7070","0.0055","20","0.026","1000","0.2728134569173453"
"7072","0.0055","20","0.026","1000","0.27976534984246093"
"7073","0.0055","20","0.026","1000","0.2744083578642282"
"7074","0.0055","20","0.026","1000","0.2866589492415573"
"7075","0.0055","20","0.026","1000","0.3004240184956179"
"7076","0.0055","20","0.026","1000","0.27453737063788886"
"7077","0.0055","20","0.026","1000","0.3012171527041001"
"7078","0.0055","20","0.026","1000","0.29574182030586726"
"7079","0.0055","20","0.026","1000","0.28026629472253595"
"7080","0.0055","20","0.026","1000","0.7081796776723552"
"7081","0.0055","20","0.026","1000","0.28215758141668223"
"7082","0.0055","20","0.026","1000","0.2939792805763468"
"7084","0.0055","20","0.026","1000","0.27551488501359556"
"7083","0.0055","20","0.026","1000","0.2974795263563039"
"7085","0.0055","20","0.026","1000","0.29252500000000387"
"7086","0.0055","20","0.026","1000","0.26814290027725757"
"7088","0.0055","20","0.026","1000","0.26360142902225486"
"7087","0.0055","20","0.026","1000","0.2788499082856347"
"7089","0.0055","20","0.026","1000","0.28109203478320777"
"7090","0.0055","20","0.026","1000","0.26731418708947424"
"7091","0.0055","20","0.026","1000","0.2860161848124981"
"7093","0.0055","20","0.026","1000","0.28901915970540437"
"7092","0.0055","20","0.026","1000","0.2658721474948727"
"7095","0.0055","20","0.026","1000","0.26939635956894703"
"7094","0.0055","20","0.026","1000","0.2967024272009018"
"7096","0.0055","20","0.026","1000","0.27605106916680344"
"7097","0.0055","20","0.026","1000","0.28438438003992195"
"7098","0.0055","20","0.026","1000","0.2827674933661366"
"7099","0.0055","20","0.026","1000","0.28315000000000423"
"7100","0.0055","20","0.026","1000","0.2882628078401681"
"7102","0.0055","20","0.029","1000","0.26193286003049915"
"7101","0.0055","20","0.029","1000","0.266250000000002"
"7103","0.0055","20","0.029","1000","0.242244865185591"
"7104","0.0055","20","0.029","1000","0.2629397159557343"
"7105","0.0055","20","0.029","1000","0.27190598482323464"
"7106","0.0055","20","0.029","1000","0.24219298208419313"
"7107","0.0055","20","0.029","1000","0.244318601214451"
"7108","0.0055","20","0.029","1000","0.27120008149073505"
"7109","0.0055","20","0.029","1000","0.2773617191107506"
"7111","0.0055","20","0.029","1000","0.26980043170029344"
"7112","0.0055","20","0.029","1000","0.2656668345326228"
"7110","0.0055","20","0.029","1000","0.263318274442317"
"7113","0.0055","20","0.029","1000","0.24558312429361107"
"7114","0.0055","20","0.029","1000","0.25890453356524235"
"7115","0.0055","20","0.029","1000","0.2514634593221054"
"7117","0.0055","20","0.029","1000","0.25788792915724884"
"7116","0.0055","20","0.029","1000","0.26184814422342173"
"7118","0.0055","20","0.029","1000","0.24341560715492747"
"7119","0.0055","20","0.029","1000","0.26412371401330337"
"7121","0.0055","20","0.029","1000","0.24944015103046024"
"7122","0.0055","20","0.029","1000","0.25668164141922156"
"7120","0.0055","20","0.029","1000","0.2440184212615087"
"7123","0.0055","20","0.029","1000","0.26079018242264623"
"7124","0.0055","20","0.029","1000","0.2679144003498023"
"7125","0.0055","20","0.029","1000","0.2420560587446372"
"7126","0.0055","20","0.029","1000","0.23809155642840488"
"7128","0.0055","20","0.029","1000","0.2638898330787964"
"7127","0.0055","20","0.029","1000","0.2461724263819351"
"7129","0.0055","20","0.029","1000","0.2605066795469338"
"7130","0.0055","20","0.029","1000","0.2640430230669521"
"7131","0.0055","20","0.029","1000","0.26597722704603116"
"7132","0.0055","20","0.029","1000","0.25226085103322343"
"7133","0.0055","20","0.029","1000","0.2546527993300263"
"7134","0.0055","20","0.029","1000","0.24244969255344206"
"7135","0.0055","20","0.029","1000","0.24637837019625955"
"7136","0.0055","20","0.029","1000","0.25373654338951634"
"7137","0.0055","20","0.029","1000","0.2545836953274763"
"7140","0.0055","20","0.029","1000","0.27875976949895853"
"7139","0.0055","20","0.029","1000","0.2534725008377152"
"7138","0.0055","20","0.029","1000","0.24738074474815716"
"7141","0.0055","20","0.029","1000","0.25138639568677484"
"7142","0.0055","20","0.029","1000","0.2677141035148397"
"7143","0.0055","20","0.029","1000","0.27516420464372926"
"7144","0.0055","20","0.029","1000","0.2613333129454616"
"7145","0.0055","20","0.029","1000","0.26109755527193335"
"7146","0.0055","20","0.029","1000","0.24705129199218762"
"7147","0.0055","20","0.029","1000","0.25272468106957297"
"7148","0.0055","20","0.029","1000","0.250910446975548"
"7149","0.0055","20","0.029","1000","0.26773252537877745"
"7150","0.0055","20","0.029","1000","0.2707828228123745"
"7151","0.0055","20","0.029","1000","0.25003710087171216"
"7153","0.0055","20","0.029","1000","0.2547439637634835"
"7152","0.0055","20","0.029","1000","0.24759062652620564"
"7154","0.0055","20","0.029","1000","0.24531739116987836"
"7155","0.0055","20","0.029","1000","0.2683269842694254"
"7156","0.0055","20","0.029","1000","0.2530204803044573"
"7157","0.0055","20","0.029","1000","0.26368647136507045"
"7158","0.0055","20","0.029","1000","0.26858052627038315"
"7159","0.0055","20","0.029","1000","0.26769757346001344"
"7160","0.0055","20","0.029","1000","0.23663183220496226"
"7161","0.0055","20","0.029","1000","0.2567745695702597"
"7162","0.0055","20","0.029","1000","0.2573486491930121"
"7163","0.0055","20","0.029","1000","0.24646771451193178"
"7165","0.0055","20","0.029","1000","0.2570985817361186"
"7164","0.0055","20","0.029","1000","0.25640217855363384"
"7166","0.0055","20","0.029","1000","0.24853156536968188"
"7167","0.0055","20","0.029","1000","0.249362573643047"
"7169","0.0055","20","0.029","1000","0.26191883439597996"
"7168","0.0055","20","0.029","1000","0.2581942338747139"
"7170","0.0055","20","0.029","1000","0.24913991017193612"
"7171","0.0055","20","0.029","1000","0.25384226045536057"
"7172","0.0055","20","0.029","1000","0.2488959537605599"
"7174","0.0055","20","0.029","1000","0.25838132231733024"
"7173","0.0055","20","0.029","1000","0.2577872565706419"
"7175","0.0055","20","0.029","1000","0.2727073289057115"
